Project Name,Package Name,Type Name,LCOM1,LCOM2,LCOM3,LCOM4,LCOM5,YALCOM
.,com.github.mauricioaniche.ck,LocalFieldsAccessedTest,36.0,0.0,9.0,9.0,0.0,0.0
.,com.github.mauricioaniche.ck,JavadocLinesTest,3.0,0.0,3.0,3.0,0.0,0.6666666666666666
.,com.github.mauricioaniche.ck,NumberOfReturnsTest,1.0,0.0,2.0,2.0,0.0,0.0
.,com.github.mauricioaniche.ck,MethodsTest,78.0,0.0,13.0,13.0,0.0,0.0
.,com.github.mauricioaniche.ck,WMCTest,28.0,0.0,8.0,8.0,0.0,0.0
.,com.github.mauricioaniche.ck,RFCTest,28.0,0.0,8.0,8.0,0.0,0.0
.,com.github.mauricioaniche.ck,NumberOfMathOperationsTest,1.0,0.0,2.0,2.0,0.0,0.0
.,com.github.mauricioaniche.ck,ClassTypeTest,1.0,0.0,2.0,2.0,-0.0,0.0
.,com.github.mauricioaniche.ck,NumberOfInnerClassesLambdasAndAnonymousClassesTest,3.0,0.0,3.0,3.0,0.0,0.0
.,com.github.mauricioaniche.ck,ASTDebugger,4186.0,0.0,92.0,92.0,0.0,1.0
.,com.github.mauricioaniche.ck,WordCountsTest,9.0,3.0,2.0,2.0,0.6666666666666667,0.0
.,com.github.mauricioaniche.ck,ParametersTest,1.0,0.0,2.0,2.0,0.0,0.0
.,com.github.mauricioaniche.ck,DITTest,0.0,0.0,1.0,1.0,-0.0,0.0
.,com.github.mauricioaniche.ck,Java11SupportTest,1.0,0.0,2.0,2.0,0.0,0.0
.,com.github.mauricioaniche.ck,BindingsTest,3.0,0.0,3.0,3.0,0.0,0.0
.,com.github.mauricioaniche.ck,NumberOfTryCatchesTest,1.0,0.0,2.0,2.0,0.0,0.0
.,com.github.mauricioaniche.ck,ModifiersTest,15.0,0.0,6.0,6.0,0.5,0.0
.,com.github.mauricioaniche.ck,LCOMNormalizedTest,1.0,0.0,2.0,2.0,0.0,0.0
.,com.github.mauricioaniche.ck,NumberOfNumbersTest,1.0,0.0,2.0,2.0,0.0,0.0
.,com.github.mauricioaniche.ck,NumberOfLoopsTest,3.0,0.0,3.0,3.0,0.0,0.0
.,com.github.mauricioaniche.ck,JDTUtilsTest,1.0,0.0,2.0,2.0,0.0,0.0
.,com.github.mauricioaniche.ck,VariableOrParameterUsageCountTest,10.0,0.0,5.0,5.0,0.0,0.0
.,com.github.mauricioaniche.ck,MetricsPerClassesAndInnerClassesTest,1.0,0.0,2.0,2.0,0.0,0.0
.,com.github.mauricioaniche.ck,GenericsTest,3.0,0.0,3.0,3.0,0.0,0.0
.,com.github.mauricioaniche.ck,NOSITest,6.0,0.0,4.0,4.0,0.0,0.0
.,com.github.mauricioaniche.ck,LCOMTest,1.0,0.0,2.0,2.0,0.0,0.0
.,com.github.mauricioaniche.ck,NumberOfStringsTest,1.0,0.0,2.0,2.0,0.0,0.0
.,com.github.mauricioaniche.ck,VisibleMethodsTest,6.0,0.0,4.0,4.0,0.0,0.0
.,com.github.mauricioaniche.ck,NOCTest,1.0,0.0,2.0,2.0,0.0,0.0
.,com.github.mauricioaniche.ck,FieldsTest,36.0,0.0,9.0,9.0,0.0,0.0
.,com.github.mauricioaniche.ck,NumberOfVariablesTest,1.0,0.0,2.0,2.0,0.0,0.0
.,com.github.mauricioaniche.ck,NumberOfComparisonsTest,1.0,0.0,2.0,2.0,0.0,0.0
.,com.github.mauricioaniche.ck,CouplingTest,66.0,0.0,12.0,12.0,0.0,0.0
.,com.github.mauricioaniche.ck,CBOTest,105.0,0.0,15.0,15.0,0.0,0.0
.,com.github.mauricioaniche.ck,LocalFieldsTest,1.0,0.0,2.0,2.0,0.0,0.0
.,com.github.mauricioaniche.ck,NumberOfLogStatementsTest,6.0,0.0,4.0,4.0,0.0,0.0
.,com.github.mauricioaniche.ck,FieldUsageTest,21.0,0.0,7.0,7.0,0.0,0.0
.,com.github.mauricioaniche.ck,AssertResult,0.0,0.0,1.0,1.0,0.0,0.0
.,com.github.mauricioaniche.ck,MethodInvocationsTest,105.0,39.0,8.0,8.0,0.3888888888888889,0.0
.,com.github.mauricioaniche.ck,VariableNameExtractionTest,1.0,0.0,2.0,2.0,0.0,0.0
.,com.github.mauricioaniche.ck,FieldsAccessedTest,21.0,0.0,7.0,7.0,0.0,0.0
.,com.github.mauricioaniche.ck,LooseClassCohesionTest,28.0,0.0,8.0,8.0,0.0,0.25
.,com.github.mauricioaniche.ck,LOCTest,1.0,0.0,2.0,2.0,0.0,1.0
.,com.github.mauricioaniche.ck,CK,18.0,15.0,5.0,3.0,0.7000000000000001,0.2857142857142857
.,com.github.mauricioaniche.ck,Runner,3.0,0.0,3.0,3.0,0.0,1.0
.,com.github.mauricioaniche.ck,MetricsExecutor,0.0,0.0,1.0,1.0,0.25,0.0
.,com.github.mauricioaniche.ck,CKVisitor,129.0,0.0,4.0,4.0,0.7010033444816053,0.0
.,com.github.mauricioaniche.ck,MethodInTheStack,0.0,0.0,2.0,2.0,0.0,-1.0
.,com.github.mauricioaniche.ck,ClassInTheStack,0.0,0.0,3.0,3.0,0.0,0.0
.,com.github.mauricioaniche.ck,CKNotifier,1.0,0.0,2.0,2.0,0.0,-1.0
.,com.github.mauricioaniche.ck,ResultWriter,0.0,0.0,1.0,1.0,0.375,0.0
.,com.github.mauricioaniche.ck,CKMethodResult,2490.0,2424.0,25.0,25.0,0.9812206572769954,0.3472222222222222
.,com.github.mauricioaniche.ck,CKClassResult,5783.0,5680.0,45.0,45.0,0.9879972565157751,0.41284403669724773
.,com.github.mauricioaniche.ck.util,FileUtilsTest,45.0,0.0,10.0,10.0,0.4444444444444444,0.5
.,com.github.mauricioaniche.ck.util,WordCounterTest,6.0,0.0,4.0,4.0,0.0,1.0
.,com.github.mauricioaniche.ck.util,DependencySorterTest,42.0,39.0,8.0,8.0,0.7777777777777778,0.8
.,com.github.mauricioaniche.ck.util,CM1,0.0,0.0,1.0,1.0,0.0,0.0
.,com.github.mauricioaniche.ck.util,CM2,0.0,0.0,1.0,1.0,0.0,0.0
.,com.github.mauricioaniche.ck.util,CM3,0.0,0.0,1.0,1.0,0.0,0.0
.,com.github.mauricioaniche.ck.util,CM4,0.0,0.0,1.0,1.0,0.0,0.0
.,com.github.mauricioaniche.ck.util,MM1,0.0,0.0,1.0,1.0,0.0,0.0
.,com.github.mauricioaniche.ck.util,CM5,1.0,0.0,2.0,2.0,0.0,1.0
.,com.github.mauricioaniche.ck.util,LOCCalculatorTest,55.0,0.0,11.0,11.0,0.0,1.0
.,com.github.mauricioaniche.ck.util,MetricsFinder,12.0,9.0,4.0,2.0,0.7333333333333333,0.3333333333333333
.,com.github.mauricioaniche.ck.util,DependencySorter,3.0,0.0,3.0,2.0,0.0,0.6666666666666666
.,com.github.mauricioaniche.ck.util,FileUtils,15.0,0.0,6.0,4.0,0.8,0.5
.,com.github.mauricioaniche.ck.util,JDTUtils,78.0,0.0,13.0,4.0,0.0,0.3076923076923077
.,com.github.mauricioaniche.ck.util,WordCounter,3.0,0.0,3.0,2.0,1.0,0.6666666666666666
.,com.github.mauricioaniche.ck.util,LOCCalculator,10.0,0.0,5.0,1.0,1.0,0.0
.,com.github.mauricioaniche.ck.integration,IntegrationTest,7.0,4.0,3.0,3.0,0.5,0.6
.,com.github.mauricioaniche.ck.realworld,HugeRealWorldClassTest,1.0,0.0,2.0,2.0,0.0,1.0
.,com.github.mauricioaniche.ck.realworld,RealWorldClassesTest,153.0,0.0,18.0,18.0,0.0,1.0
.,com.github.mauricioaniche.ck.metric,NOC,2.0,1.0,2.0,2.0,0.75,0.6666666666666666
.,com.github.mauricioaniche.ck.metric,NumberOfComparisons,0.0,0.0,1.0,1.0,-0.0,0.0
.,com.github.mauricioaniche.ck.metric,NumberOfInnerClassesLambdasAndAnonymousClasses,0.0,0.0,1.0,1.0,0.45,0.0
.,com.github.mauricioaniche.ck.metric,NumberOfVariables,0.0,0.0,1.0,1.0,-0.0,0.0
.,com.github.mauricioaniche.ck.metric,CBO,348.0,345.0,25.0,1.0,0.9230769230769231,0.0
.,com.github.mauricioaniche.ck.metric,NumberOfMathOperators,0.0,0.0,1.0,1.0,0.5,0.0
.,com.github.mauricioaniche.ck.metric,LCOMNormalized,2.0,0.0,1.0,1.0,0.4666666666666667,0.0
.,com.github.mauricioaniche.ck.metric,NumberOfMethods,0.0,0.0,1.0,1.0,-0.0,0.0
.,com.github.mauricioaniche.ck.metric,MethodLevelFieldUsageCount,31.0,17.0,1.0,1.0,0.7777777777777778,0.0
.,com.github.mauricioaniche.ck.metric,ClassLevelWordCounter,9.0,8.0,4.0,1.0,0.75,0.0
.,com.github.mauricioaniche.ck.metric,CKASTVisitor,19503.0,0.0,198.0,198.0,0.0,-1.0
.,com.github.mauricioaniche.ck.metric,NumberOfLoops,0.0,0.0,1.0,1.0,-0.0,0.0
.,com.github.mauricioaniche.ck.metric,MethodInvocationsLocal,6.0,0.0,4.0,1.0,0.0,0.0
.,com.github.mauricioaniche.ck.metric,VariableOrParameterUsageCount,2.0,0.0,1.0,1.0,0.375,0.0
.,com.github.mauricioaniche.ck.metric,VariableOrFieldMetric,0.0,0.0,0.0,0.0,0.0,-1.0
.,com.github.mauricioaniche.ck.metric,CouplingExtras,66.0,54.0,5.0,2.0,0.8666666666666667,0.15384615384615385
.,com.github.mauricioaniche.ck.metric,NumberOfAssignments,0.0,0.0,1.0,1.0,-0.0,0.0
.,com.github.mauricioaniche.ck.metric,MethodLevelMetric,1.0,0.0,2.0,2.0,0.0,-1.0
.,com.github.mauricioaniche.ck.metric,JavadocLines,1.0,0.0,1.0,1.0,0.5,0.0
.,com.github.mauricioaniche.ck.metric,NumberOfLogStatements,3.0,0.0,2.0,1.0,0.3333333333333333,0.0
.,com.github.mauricioaniche.ck.metric,LCOM,9.0,3.0,2.0,1.0,0.6,0.0
.,com.github.mauricioaniche.ck.metric,NumberOfMaxNestedBlock,173.0,115.0,9.0,1.0,0.8,0.0
.,com.github.mauricioaniche.ck.metric,TightClassCohesion,9.0,8.0,4.0,1.0,0.75,0.0
.,com.github.mauricioaniche.ck.metric,WMC,177.0,54.0,8.0,1.0,0.6458333333333334,0.0
.,com.github.mauricioaniche.ck.metric,MethodLevelWordCounter,0.0,0.0,1.0,1.0,-0.0,0.0
.,com.github.mauricioaniche.ck.metric,NumberOfReturns,0.0,0.0,1.0,1.0,-0.0,0.0
.,com.github.mauricioaniche.ck.metric,ClassLevelMetric,1.0,0.0,2.0,2.0,0.0,-1.0
.,com.github.mauricioaniche.ck.metric,NOCExtras,7.0,4.0,3.0,3.0,0.625,0.4
.,com.github.mauricioaniche.ck.metric,NumberOfParameters,0.0,0.0,1.0,1.0,-0.0,0.0
.,com.github.mauricioaniche.ck.metric,NumberOfFields,0.0,0.0,1.0,1.0,-0.0,0.0
.,com.github.mauricioaniche.ck.metric,DIT,2.0,1.0,2.0,1.0,0.5,0.0
.,com.github.mauricioaniche.ck.metric,NumberOfParenthesis,0.0,0.0,1.0,1.0,-0.0,0.0
.,com.github.mauricioaniche.ck.metric,NumberOfTryCatches,0.0,0.0,1.0,1.0,-0.0,0.0
.,com.github.mauricioaniche.ck.metric,NumberOfNumbers,0.0,0.0,1.0,1.0,-0.0,0.0
.,com.github.mauricioaniche.ck.metric,Coupling,171.0,0.0,6.0,3.0,0.7023809523809523,0.10344827586206896
.,com.github.mauricioaniche.ck.metric,NOSI,0.0,0.0,1.0,1.0,-0.0,0.0
.,com.github.mauricioaniche.ck.metric,RFC,0.0,0.0,1.0,1.0,-0.0,0.0
.,com.github.mauricioaniche.ck.metric,NumberOfStringLiterals,0.0,0.0,1.0,1.0,-0.0,0.0
